user_id,journey_id,finish_time
1188233,158,2023-05-18 11:24:31.795804
1188233,599,2023-06-04 22:08:09.915806
1188233,813,2023-05-18 11:33:47.064396
1188233,831,2023-05-19 12:09:01.557972
1188292,158,2023-05-06 01:59:09.625404
1188320,86,2023-05-25 05:28:31.886357
1188320,158,2023-05-06 01:58:29.211420
1188320,599,2023-05-25 15:31:40.476737
1188320,780,2023-05-25 04:40:50.618040
1188330,158,2023-05-06 02:12:36.763232
1188330,813,2023-05-06 02:18:29.092141
1188330,831,2023-05-06 02:22:20.564676
1188341,86,2023-05-09 16:21:06.521731
1188341,158,2023-05-06 02:22:42.265741
1188346,25,2023-06-18 23:57:34.788877
1188346,86,2023-05-06 02:46:03.413187
1188346,158,2023-05-06 02:14:33.254113
1188346,380,2023-06-18 23:41:02.963077
1188346,599,2023-06-18 23:36:10.344162
1188346,813,2023-05-06 02:19:55.213800
1188346,830,2023-06-19 00:00:24.277539
1188346,831,2023-05-06 02:21:53.406703
1188346,864,2023-06-18 23:24:22.517881
1188361,86,2023-05-26 06:04:51.495159
1188361,158,2023-05-17 04:35:14.225986
1188361,813,2023-05-26 05:39:30.174923
1188361,864,2023-05-26 05:40:50.878594
1188376,25,2023-05-06 03:20:14.756781
1188376,86,2023-05-06 03:07:10.071843
1188376,158,2023-05-06 02:42:02.474501
1188376,380,2023-05-06 03:23:02.816791
1188376,599,2023-05-06 03:16:11.389735
1188376,813,2023-05-06 02:47:15.921565
1188376,830,2023-05-17 17:18:32.098867
1188376,831,2023-05-06 02:48:30.378915
1188377,86,2023-05-08 20:47:58.764907
1188377,158,2023-05-06 03:04:41.681881
1188377,599,2023-05-08 21:07:29.096876
1188391,25,2023-05-16 06:00:20.637475
1188391,86,2023-05-16 02:04:59.442141
1188391,158,2023-05-16 00:22:13.115663
1188391,380,2023-05-24 05:15:02.708004
1188391,599,2023-05-16 03:07:50.908443
1188391,813,2023-05-16 00:40:06.048105
1188391,830,2023-05-17 17:05:19.024701
1188391,831,2023-05-16 00:49:06.059609
1188410,25,2023-06-23 20:20:21.868752
1188410,86,2023-05-07 19:16:20.714153
1188410,158,2023-05-06 03:44:18.263242
1188410,380,2023-06-23 21:25:03.495325
1188410,599,2023-06-23 19:57:38.695923
1188410,813,2023-05-07 18:47:29.699085
1188410,830,2023-06-23 20:22:43.258471
1188410,831,2023-05-07 18:48:56.626293
1188419,86,2023-05-06 04:16:45.639013
1188419,158,2023-05-06 03:43:45.085155
1188419,599,2023-05-06 20:25:56.589280
1188435,25,2023-05-31 19:36:40.513607
1188435,86,2023-05-08 21:46:22.316519
1188435,158,2023-05-06 03:58:11.400725
1188435,380,2023-06-19 03:04:53.902449
1188435,599,2023-05-19 14:52:15.118687
1188435,739,2023-06-20 19:55:56.303455
1188435,805,2023-06-20 19:55:37.666031
1188435,813,2023-05-07 19:29:02.607510
1188435,830,2023-06-05 15:55:05.231376
1188435,831,2023-05-07 19:35:53.214507
1188435,864,2023-06-15 15:39:13.893495
1188442,86,2023-05-06 23:44:59.210617
1188442,158,2023-05-06 03:59:05.391150
1188442,599,2023-05-06 23:59:03.480801
1188442,823,2023-05-07 00:04:45.215193
1188442,861,2023-05-06 03:45:38.673923
1188445,86,2023-05-06 05:03:27.050099
1188445,158,2023-05-06 04:07:41.139117
1188451,25,2023-05-06 19:25:59.877502
1188451,86,2023-05-06 18:37:43.417515
1188451,158,2023-05-06 04:10:38.513539
1188451,599,2023-05-06 19:10:31.010448
1188451,861,2023-05-06 18:50:46.248556
1188462,158,2023-05-06 05:14:53.815207
1188462,861,2023-05-06 04:30:25.158504
1188464,86,2023-05-09 18:41:32.369980
1188464,158,2023-05-07 19:23:36.785525
1188464,767,2023-05-23 19:33:56.818872
1188475,25,2023-05-08 06:54:12.080380
1188475,86,2023-05-08 02:51:36.131754
1188475,158,2023-05-07 04:11:12.044615
1188475,380,2023-05-08 07:04:03.550998
1188475,599,2023-05-08 03:23:58.430560
1188475,689,2023-05-08 07:06:46.408491
1188475,813,2023-05-12 05:35:40.537030
1188475,830,2023-05-17 17:19:39.732470
1188475,831,2023-05-12 05:37:38.097503
1188475,850,2023-05-06 04:30:33.518028
1188475,851,2023-07-13 22:11:46.697684
1188503,14,2023-06-04 13:34:56.541721
1188503,24,2023-06-04 04:08:13.970643
1188503,25,2023-05-30 18:20:06.763210
1188503,51,2023-06-04 05:53:48.206559
1188503,52,2023-05-31 23:17:32.661066
1188503,75,2023-06-02 00:35:00.451446
1188503,86,2023-05-30 17:14:53.751313
1188503,111,2023-06-02 11:41:44.349525
1188503,114,2023-06-02 13:04:02.806606
1188503,119,2023-06-04 04:21:02.923183
1188503,127,2023-05-31 10:17:59.025497
1188503,153,2023-05-30 14:34:21.271249
1188503,158,2023-05-30 13:30:41.753607
1188503,161,2023-06-04 03:57:01.609534
1188503,165,2023-05-31 16:40:53.884188
1188503,210,2023-05-31 09:48:04.406985
1188503,274,2023-05-30 14:37:53.300260
1188503,292,2023-06-01 11:22:41.173215
1188503,301,2023-05-31 11:35:38.227054
1188503,306,2023-06-01 22:51:40.812038
1188503,349,2023-05-31 16:52:47.393165
1188503,380,2023-05-30 18:09:20.346773
1188503,394,2023-06-05 05:25:11.044503
1188503,397,2023-06-06 02:07:01.807722
1188503,398,2023-05-31 21:30:56.630063
1188503,403,2023-06-04 23:48:02.920937
1188503,411,2023-05-31 23:24:39.519849
1188503,426,2023-06-04 04:29:29.011161
1188503,447,2023-05-30 18:22:39.304466
1188503,599,2023-05-30 17:51:12.091740
1188503,647,2023-06-05 05:12:47.101752
1188503,656,2023-06-02 00:09:10.772047
1188503,672,2023-06-06 01:34:33.252993
1188503,677,2023-06-04 14:25:01.252541
1188503,734,2023-05-30 18:22:00.374530
1188503,767,2023-06-01 11:52:33.420314
1188503,794,2023-06-03 08:25:31.978443
1188503,823,2023-05-30 21:20:31.580668
1188518,86,2023-05-06 06:39:08.914421
1188518,158,2023-05-06 06:09:37.312047
1188518,599,2023-05-06 07:06:44.956305
1188537,158,2023-08-28 20:01:50.990641
1188537,863,2023-08-28 20:02:21.488472
1188546,86,2023-05-06 14:48:33.612183
1188546,158,2023-05-06 09:10:11.405578
1188566,25,2023-05-30 07:11:32.254879
1188566,86,2023-05-30 06:51:44.445528
1188566,158,2023-05-30 06:11:58.483731
1188566,380,2023-05-30 07:06:35.094207
1188566,599,2023-05-30 07:03:07.091912
1188566,813,2023-05-30 06:18:07.749091
1188566,830,2023-05-30 07:14:29.898046
1188566,850,2023-06-15 02:11:06.020499
1188566,864,2023-05-30 06:21:23.970550
1188641,25,2023-05-08 21:35:10.720714
1188641,86,2023-05-08 21:12:13.392125
1188641,158,2023-05-06 13:12:32.893145
1188641,599,2023-05-08 21:22:08.387971
1188641,850,2023-05-06 12:31:55.638120
1188641,851,2023-07-13 22:13:57.887546
1188649,158,2023-05-06 12:44:02.009968
1188670,86,2023-05-08 02:15:02.239442
1188670,158,2023-05-06 13:12:14.402956
1188677,25,2023-06-01 12:05:36.106779
1188677,86,2023-05-29 18:51:59.732098
1188677,158,2023-05-29 18:42:37.525528
1188677,599,2023-05-29 19:16:26.826264
1188677,821,2023-08-16 13:30:42.747856
1188677,850,2023-05-08 14:58:10.938812
1188677,851,2023-07-13 22:44:48.661584
1188718,158,2023-05-06 13:48:51.062646
1188721,158,2023-05-08 22:12:02.017883
1188721,813,2023-05-08 22:34:52.312368
1188721,831,2023-05-08 22:36:48.100911
1188728,86,2023-05-06 14:43:47.821270
1188728,158,2023-05-06 13:56:06.400393
1188729,25,2023-05-08 20:55:48.034872
1188729,86,2023-05-08 20:16:19.656553
1188729,158,2023-05-08 19:51:13.418043
1188729,599,2023-05-08 20:35:48.354918
1188729,861,2023-05-06 13:38:28.697670
1188734,86,2023-05-26 14:27:24.035929
1188883,25,2023-05-06 17:49:05.701285
1188883,86,2023-05-06 16:53:44.224912
1188883,158,2023-05-06 16:04:49.292141
1188883,380,2023-05-06 18:19:41.891529
1188883,599,2023-05-06 17:21:54.450729
1188883,813,2023-05-06 16:22:21.654437
1188883,830,2023-05-17 17:06:40.058681
1188883,831,2023-05-06 16:24:40.723571
1188924,86,2023-05-06 19:19:43.832565
1188924,108,2023-05-06 18:31:08.298942
1188924,158,2023-05-06 18:51:28.128911
1188924,239,2023-05-06 17:40:05.120614
1188941,158,2023-05-06 16:30:00.148200
1188996,86,2023-05-07 13:27:54.364987
1188996,158,2023-05-07 12:15:35.562975
1188996,210,2023-05-08 18:19:11.637335
1188996,211,2023-05-08 15:43:47.190662
1189007,25,2023-05-09 22:44:26.409680
1189007,86,2023-05-09 21:57:01.623992
1189007,158,2023-05-08 19:42:24.070876
1189007,380,2023-05-10 00:20:32.502764
1189007,599,2023-05-09 22:20:53.472363
1189007,830,2023-05-17 19:53:02.234694
1189071,86,2023-05-06 18:40:17.755206
1189071,158,2023-05-06 18:04:04.367917
1189071,599,2023-05-06 19:02:15.640838
1189097,86,2023-05-31 02:28:46.012389
1189097,158,2023-05-31 02:04:53.174789
1189097,861,2023-05-06 18:37:51.610494
1189143,86,2023-05-06 20:41:55.358489
1189143,158,2023-05-06 20:15:21.661475
1189143,599,2023-05-11 00:04:01.984642
1189143,850,2023-05-06 19:22:32.791786
1189143,851,2023-07-13 22:17:33.368191
1189157,158,2023-05-06 19:43:37.480542
1189227,158,2023-05-06 20:57:57.631806
1189245,86,2023-05-11 17:15:48.139217
1189245,158,2023-05-06 21:05:26.300660
1189245,861,2023-05-06 20:52:21.921370
1189281,158,2023-05-06 21:34:24.740002
1189281,813,2023-05-06 21:48:23.803066
1189281,831,2023-05-06 21:52:10.181079
1189286,158,2023-05-06 21:29:03.851063
1189288,25,2023-05-06 21:57:09.342760
1189288,86,2023-05-06 21:53:05.878818
1189288,158,2023-05-06 21:34:59.093604
1189288,380,2023-05-06 22:00:53.210388
1189288,599,2023-05-06 21:55:20.904988
1189288,830,2023-05-17 17:11:08.979511
1189296,25,2023-05-24 20:28:35.012639
1189296,86,2023-05-24 19:36:09.329308
1189296,158,2023-05-24 19:17:29.690326
1189296,599,2023-05-24 20:05:20.598479
1189296,850,2023-05-06 21:45:00.109764
1189296,851,2023-07-13 22:40:40.787346
1189303,158,2023-05-06 21:56:12.787739
1189320,158,2023-05-06 22:07:16.868738
1189361,86,2023-06-01 16:39:05.846690
1189361,158,2023-05-06 23:05:07.743109
1189361,599,2023-06-01 16:52:34.715409
1189361,850,2023-05-06 22:36:30.736541
1189361,851,2023-07-13 22:20:30.027017
1189422,86,2023-05-20 00:26:42.477514
1189422,158,2023-05-19 23:56:34.210945
1189422,850,2023-05-17 21:34:22.230938
1189422,851,2023-07-13 22:27:18.395728
1189473,158,2023-06-15 17:38:20.506359
1189473,599,2023-06-15 17:49:54.938816
1189473,813,2023-06-15 17:43:24.640680
1189473,864,2023-06-15 17:49:28.283640
1189480,158,2023-05-07 00:24:17.693352
1189481,158,2023-05-07 00:07:51.358394
1189491,25,2023-06-13 22:01:05.715044
1189491,158,2023-06-13 22:00:31.664342
1189491,696,2023-06-14 20:13:50.424460
1189491,872,2023-06-13 21:50:52.945662
1189493,86,2023-05-07 21:33:54.103453
1189493,158,2023-05-07 18:27:44.337683
1189493,380,2023-05-08 02:43:52.012839
1189493,599,2023-05-08 00:50:36.841565
1189493,824,2023-05-07 00:16:22.217834
1189505,86,2023-05-07 01:29:54.403620
1189505,104,2023-05-07 03:08:22.691794
1189505,158,2023-05-07 00:35:00.892212
1189505,767,2023-05-07 03:17:09.688331
1189505,794,2023-05-07 03:11:28.520405
1189528,158,2023-05-07 01:21:02.271491
1189535,86,2023-05-07 01:49:11.176945
1189535,158,2023-05-07 01:17:15.690717
1189558,25,2023-07-25 00:49:41.986490
1189558,86,2023-07-02 19:33:42.311884
1189558,158,2023-05-07 01:51:33.204895
1189558,599,2023-07-02 19:53:26.474094
1189558,850,2023-05-07 01:13:35.950364
1189558,851,2023-07-13 22:22:18.787320
1189559,25,2023-05-28 22:37:48.312741
1189559,86,2023-05-16 00:45:47.082164
1189559,158,2023-05-10 23:25:36.545378
1189559,380,2023-06-01 01:50:31.443428
1189559,599,2023-05-28 22:12:35.122515
1189559,860,2023-06-01 00:14:44.062288
1189559,861,2023-05-07 01:15:54.258856
1189560,86,2023-05-07 03:36:57.532828
1189560,158,2023-05-07 01:43:02.447986
1189597,158,2023-05-07 01:48:16.451619
1189633,86,2023-05-07 03:41:50.458021
1189633,158,2023-05-07 02:48:22.242417
1189633,599,2023-05-07 04:08:55.660206
1189636,25,2023-05-20 05:08:59.994033
1189636,158,2023-05-19 05:00:29.439644
1189636,380,2023-05-20 04:10:32.711373
1189636,599,2023-05-20 03:06:59.192924
1189636,813,2023-05-19 05:06:53.356023
1189636,830,2023-05-20 05:12:59.332909
1189636,864,2023-05-19 05:09:27.531418
1189638,25,2023-06-20 13:29:06.019165
1189638,86,2023-05-07 13:37:07.152134
1189638,158,2023-05-07 02:44:05.143928
1189638,380,2023-06-20 14:27:08.208137
1189638,599,2023-06-19 12:53:58.847583
1189638,813,2023-05-07 02:47:29.137511
1189638,830,2023-06-20 13:32:38.210263
1189638,831,2023-05-07 13:03:28.648605
1189638,864,2023-06-20 14:28:38.861797
1189654,158,2023-05-26 17:22:05.435652
1189675,158,2023-05-07 04:19:18.840485
1189703,86,2023-05-07 06:29:08.504827
1189703,158,2023-05-07 06:03:45.056517
1189703,850,2023-05-07 05:29:40.622225
1189703,851,2023-07-13 22:24:23.643595
1189746,86,2023-05-07 11:11:28.322377
1189746,158,2023-05-07 10:35:11.087343
1189746,599,2023-05-07 11:16:06.272422
1189767,25,2023-05-07 13:26:01.963936
1189767,86,2023-05-07 12:58:44.099975
1189767,158,2023-05-07 12:02:55.952215
1189767,599,2023-05-07 13:19:19.197147
1189767,861,2023-05-07 11:39:54.938847
1189768,158,2023-05-07 11:49:11.580238
1189779,86,2023-05-07 14:09:44.358535
1189779,158,2023-05-07 12:41:47.780434
1189779,599,2023-05-07 14:22:02.426583
1189790,767,2023-05-20 18:51:28.620444
1189828,86,2023-05-07 13:32:34.155854
1189828,158,2023-05-07 13:15:32.575131
1189828,599,2023-05-07 13:44:30.858514
1189828,813,2023-05-07 13:55:22.902931
1189828,831,2023-05-07 13:56:23.046944
1189879,158,2023-05-07 14:10:10.696454
1189890,158,2023-05-09 19:16:44.718663
1189904,158,2023-05-07 14:39:28.523155
1189904,813,2023-05-07 14:49:21.380779
1189904,831,2023-05-07 14:51:15.521586
1189925,158,2023-06-11 12:24:53.671248
1189937,78,2023-05-07 16:45:58.831679
1189937,158,2023-05-07 15:34:06.317181
1189949,86,2023-05-07 17:46:31.721127
1189949,158,2023-05-07 15:27:56.935340
1189949,599,2023-05-07 18:16:19.215153
1189951,25,2023-05-31 15:56:26.989811
1189951,86,2023-05-07 16:15:12.813964
1189951,158,2023-05-07 15:46:39.354366
1189951,599,2023-05-31 15:31:02.474131
1189951,861,2023-05-07 15:29:10.791948
1189965,25,2023-05-12 11:36:02.222985
1189965,86,2023-05-10 07:43:07.814565
1189965,158,2023-05-07 15:48:22.431178
1189965,380,2023-06-03 12:44:25.515829
1189965,599,2023-05-12 11:14:01.944515
1189965,813,2023-05-07 15:55:25.851430
1189965,830,2023-05-20 21:10:35.183430
1189965,831,2023-05-07 15:58:00.831442
1189965,864,2023-06-03 12:48:53.702144
1189966,158,2023-05-07 15:40:09.532226
1189984,158,2023-05-07 16:32:50.087762
1189994,86,2023-05-07 16:56:55.381527
1189994,158,2023-05-07 16:27:06.662188
1190017,25,2023-05-20 20:34:45.670905
1190017,86,2023-05-07 17:49:23.461594
1190017,158,2023-05-07 16:58:59.809802
1190017,599,2023-05-20 21:13:10.012683
1190021,25,2023-05-07 19:38:48.398504
1190021,86,2023-05-07 18:53:07.965324
1190021,158,2023-05-07 17:05:41.023687
1190021,599,2023-05-07 19:17:14.265144
1190021,813,2023-05-07 17:10:56.233116
1190021,830,2023-05-17 17:23:23.802925
1190021,831,2023-05-07 17:16:18.805965
1190037,86,2023-05-07 19:32:23.691903
1190037,158,2023-05-07 19:08:09.465077
1190070,25,2023-05-08 03:36:12.918439
1190070,86,2023-05-07 18:44:19.087123
1190070,158,2023-05-07 18:03:02.799931
1190070,380,2023-05-08 17:29:45.900513
1190070,599,2023-05-07 19:06:42.984908
1190070,813,2023-05-07 18:11:04.362748
1190070,830,2023-05-17 17:25:44.298908
1190070,831,2023-05-07 18:23:29.767834
1190071,78,2023-05-07 19:56:10.004427
1190071,86,2023-05-07 18:52:50.813017
1190071,88,2023-05-07 22:32:53.421662
1190071,158,2023-05-07 18:05:33.295507
1190071,390,2023-05-07 22:29:21.240376
1190071,794,2023-05-07 19:45:36.428069
1190073,25,2023-08-29 19:05:52.473126
1190073,86,2023-05-30 17:09:05.529695
1190073,158,2023-05-07 18:05:05.344270
1190073,380,2023-05-30 18:57:28.920911
1190073,599,2023-05-30 17:33:51.899922
1190073,813,2023-05-30 16:40:32.433068
1190073,850,2023-07-06 16:59:30.699396
1190073,851,2023-07-13 23:29:23.592669
1190073,864,2023-05-30 16:42:29.434826
1190073,879,2023-07-05 18:42:25.823548
1190078,158,2023-05-07 18:39:46.826992
1190078,824,2023-05-07 18:34:29.739829
1190117,25,2023-05-07 19:00:18.636105
1190117,86,2023-05-07 18:49:47.692686
1190117,158,2023-05-07 18:38:05.398043
1190117,380,2023-05-07 19:01:59.919586
1190117,599,2023-05-07 18:56:03.183128
1190122,158,2023-05-07 19:03:31.347781
1190139,86,2023-05-07 20:23:04.869952
1190139,139,2023-05-07 20:33:10.716699
1190139,158,2023-05-07 19:30:20.247419
1190141,25,2023-05-31 17:20:45.890505
1190141,86,2023-05-08 14:37:42.298971
1190141,158,2023-05-08 14:20:02.257710
1190141,599,2023-05-31 16:54:38.042216
1190141,861,2023-05-08 13:40:12.921654
1190152,25,2023-05-07 23:23:26.996186
1190152,86,2023-05-07 22:46:25.785164
1190152,158,2023-05-07 19:55:31.772122
1190152,380,2023-05-07 23:35:13.219456
1190152,599,2023-05-07 23:12:37.123809
1190152,689,2023-05-07 23:37:10.856794
1190152,850,2023-05-07 19:13:38.066506
1190152,851,2023-07-13 22:32:23.968568
1190159,25,2023-05-08 14:18:27.192536
1190159,86,2023-05-07 20:15:26.235726
1190159,158,2023-05-07 19:51:34.047553
1190159,380,2023-05-08 15:20:56.086105
1190159,599,2023-05-08 14:05:03.124658
1190159,689,2023-05-08 15:21:30.432126
1190159,850,2023-05-07 19:18:27.534090
1190159,851,2023-07-13 22:32:39.638865
1190162,25,2023-05-07 20:54:04.930738
1190162,86,2023-05-07 20:17:11.742607
1190162,158,2023-05-07 19:47:01.113545
1190162,380,2023-05-07 21:01:54.882749
1190162,599,2023-05-07 20:36:04.949486
1190162,813,2023-05-07 19:52:57.608979
1190162,830,2023-05-17 17:13:50.172738
1190162,831,2023-05-07 19:54:27.623756
1190170,86,2023-05-07 20:11:25.800059
1190170,158,2023-05-07 19:38:43.167997
1190179,86,2023-06-11 15:43:53.735743
1190179,100,2023-05-14 16:33:29.197865
1190179,142,2023-05-12 19:47:43.487347
1190179,158,2023-05-07 19:47:34.666279
1190179,210,2023-05-14 16:06:54.001222
1190179,211,2023-05-09 17:27:40.952933
1190179,380,2023-07-12 12:19:34.827708
1190179,599,2023-06-17 03:11:32.124916
1190179,813,2023-06-11 15:12:17.534108
1190179,864,2023-06-11 15:14:09.092311
1190179,879,2023-07-12 12:18:17.486343
1190186,86,2023-05-08 14:13:56.096127
1190186,158,2023-05-07 19:56:49.558522
1190186,599,2023-05-08 14:18:33.354290
1190191,25,2023-05-07 20:58:50.821382
1190191,86,2023-05-07 20:37:51.708167
1190191,158,2023-05-07 20:04:23.382396
1190191,380,2023-05-07 21:11:07.368030
1190191,599,2023-05-07 20:46:03.587496
1190191,813,2023-05-07 20:11:11.343364
1190191,830,2023-05-17 17:23:30.786895
1190191,831,2023-05-07 20:12:51.651812
1190198,158,2023-05-07 20:05:45.391145
1190208,86,2023-09-04 17:09:43.379697
1190211,158,2023-05-21 13:50:25.636693
1190211,813,2023-05-21 13:58:22.259525
1190211,831,2023-05-21 14:01:21.503656
1190261,25,2023-05-10 18:02:59.558614
1190261,86,2023-05-10 16:46:24.935620
1190261,158,2023-05-07 21:33:21.774484
1190261,380,2023-05-10 19:04:20.666956
1190261,599,2023-05-10 17:17:41.501515
1190261,689,2023-05-12 17:39:50.977862
1190261,850,2023-05-07 20:57:24.309796
1190261,851,2023-07-13 22:33:58.890709
1190264,86,2023-05-07 21:15:05.365786
1190264,401,2023-05-07 21:18:38.939245
1190277,86,2023-05-08 15:55:36.530834
1190277,158,2023-05-07 21:43:07.751578
1190277,599,2023-05-10 20:37:36.152875
1190277,861,2023-05-07 21:19:20.397464
1190290,25,2023-05-21 23:47:28.433537
1190290,86,2023-05-17 13:00:05.073616
1190290,158,2023-05-17 12:58:22.236513
1190290,380,2023-05-22 01:22:13.966347
1190290,599,2023-05-17 13:02:18.604099
1190290,689,2023-05-22 01:24:49.412741
1190290,850,2023-05-07 21:13:42.892392
1190290,851,2023-07-13 22:33:43.864815
1190305,25,2023-05-16 00:54:45.289005
1190305,86,2023-05-14 15:05:45.286508
1190305,158,2023-05-14 14:07:23.348164
1190305,599,2023-05-14 18:39:06.557965
1190305,861,2023-05-09 00:34:57.751680
1190313,25,2023-05-07 22:56:00.599989
1190313,86,2023-05-07 22:29:29.427111
1190313,158,2023-05-07 22:03:21.881639
1190313,599,2023-05-07 22:46:20.567533
1190313,850,2023-05-07 21:39:36.324481
1190313,851,2023-07-13 22:33:53.204436
1190329,86,2023-05-07 22:37:54.454322
1190329,158,2023-05-07 22:05:09.106929
1190329,211,2023-05-13 19:51:17.509529
1190329,599,2023-05-07 22:51:43.869624
1190333,25,2023-05-18 13:59:19.842448
1190333,158,2023-05-18 13:10:41.225606
1190333,599,2023-05-18 13:33:28.322964
1190333,696,2023-06-12 14:31:39.990123
1190333,813,2023-05-18 13:17:35.649103
1190333,830,2023-05-18 14:53:07.425136
1190333,831,2023-05-18 13:19:59.520351
1190333,864,2023-05-18 14:56:06.858685
1190333,872,2023-06-12 14:31:14.353163
1190345,25,2023-05-10 20:11:55.985052
1190345,86,2023-05-10 19:34:30.794337
1190345,158,2023-05-10 17:54:53.244167
1190345,211,2023-05-11 13:10:50.912285
1190345,380,2023-05-11 12:21:52.465915
1190345,599,2023-05-10 20:07:31.377112
1190345,689,2023-05-11 12:22:35.783620
1190345,696,2023-05-11 13:34:13.301121
1190345,813,2023-05-11 12:31:34.088132
1190345,823,2023-05-11 13:43:09.430840
1190345,828,2023-05-11 13:18:10.695630
1190345,829,2023-05-11 13:20:14.116177
1190345,830,2023-05-17 17:26:18.702413
1190345,831,2023-05-11 12:41:32.335567
1190345,850,2023-05-10 14:07:47.871284
1190345,851,2023-07-13 22:52:03.600708
1190345,852,2023-05-16 18:26:55.914303
1190382,75,2023-05-13 19:04:04.258091
1190382,86,2023-05-08 00:24:20.497882
1190382,158,2023-05-07 23:21:56.221236
1190382,160,2023-05-13 20:27:05.433610
1190382,211,2023-05-13 20:50:04.467975
1190396,158,2023-05-08 12:44:49.378391
1190407,25,2023-05-08 03:43:50.332431
1190407,86,2023-05-08 02:42:04.233537
1190407,158,2023-05-08 02:11:12.375367
1190407,380,2023-05-22 02:17:39.978354
1190407,599,2023-05-08 03:17:25.706386
1190407,689,2023-05-22 02:18:04.298128
1190407,850,2023-05-07 23:27:50.586537
1190407,851,2023-07-13 22:35:37.683289
1190442,86,2023-05-16 13:46:43.044121
1190442,158,2023-05-16 13:21:56.179181
1190442,850,2023-05-07 23:58:49.902686
1190442,851,2023-07-13 22:40:36.887468
1190448,158,2023-05-31 20:38:48.058690
1190471,25,2023-05-08 03:53:31.139491
1190471,86,2023-05-18 21:05:28.198984
1190471,158,2023-05-08 00:59:54.507268
1190474,158,2023-05-08 00:39:24.855313
1190492,86,2023-05-08 01:23:35.942143
1190494,86,2023-05-08 01:50:21.175301
1190505,86,2023-05-08 01:42:53.638714
1190505,158,2023-05-08 01:00:59.733364
1190558,86,2023-05-08 02:10:34.792069
1190558,158,2023-05-08 01:31:04.127149
1190558,599,2023-05-08 02:40:27.520743
1190569,25,2023-05-08 02:36:51.964223
1190569,86,2023-05-08 02:10:35.873114
1190569,158,2023-05-08 01:49:11.921254
1190569,599,2023-05-08 02:28:13.679708
1190569,861,2023-05-08 01:36:00.637097
1190582,86,2023-05-17 14:09:17.485893
1190582,158,2023-05-17 13:15:13.513934
1190582,599,2023-05-17 15:07:13.895052
1190582,861,2023-05-09 19:44:48.601439
1190588,158,2023-05-08 02:00:14.211031
1190617,86,2023-05-10 19:35:44.332968
1190617,158,2023-05-08 02:17:09.006922
1190631,25,2023-06-10 04:04:13.726295
1190631,158,2023-06-09 02:57:19.606511
1190631,380,2023-06-10 04:03:21.182262
1190631,599,2023-06-10 02:41:24.148934
1190631,813,2023-06-09 03:08:54.544292
1190631,830,2023-06-10 04:09:09.559117
1190631,864,2023-06-09 03:10:10.739335
1190641,25,2023-05-08 19:45:23.938304
1190641,86,2023-05-08 19:01:37.862619
1190641,158,2023-05-08 18:35:41.622015
1190641,599,2023-05-08 19:19:04.391962
1190641,861,2023-05-08 18:34:28.604234
1190652,158,2023-05-08 03:32:50.599729
1190652,813,2023-05-08 05:03:57.084481
1190666,86,2023-05-09 18:49:42.958223
1190666,158,2023-05-08 03:43:06.362370
1190666,599,2023-05-10 12:36:05.997804
1190666,696,2023-05-10 12:49:36.910880
1190666,828,2023-05-10 12:38:59.008549
1190666,829,2023-05-10 12:39:38.239253
1190680,158,2023-05-08 04:02:29.139293
1190696,86,2023-05-09 18:47:50.136109
1190696,158,2023-05-08 04:24:18.723832
1190696,599,2023-05-09 21:15:59.956158
1190696,677,2023-05-10 22:04:14.789907
1190701,86,2023-05-08 06:14:07.377363
1190701,106,2023-06-19 11:36:41.792569
1190701,142,2023-06-09 07:49:15.870408
1190701,158,2023-05-08 04:48:44.722760
1190701,210,2023-06-15 16:26:15.826263
1190701,211,2023-06-09 06:03:21.656032
1190701,292,2023-06-19 08:28:21.541418
1190701,390,2023-06-19 09:55:17.426150
1190701,394,2023-06-19 12:22:04.499386
1190701,398,2023-06-19 10:50:37.406812
1190701,401,2023-06-19 10:52:26.990765
1190701,403,2023-06-19 10:58:54.170103
1190701,599,2023-05-08 06:44:49.775300
1190701,636,2023-06-19 09:14:00.595131
1190701,672,2023-06-20 03:21:53.449809
1190701,696,2023-06-19 13:44:41.742436
1190701,767,2023-06-19 09:23:49.021960
1190701,794,2023-06-19 08:07:46.107083
1190720,25,2023-05-15 01:52:04.819059
1190720,86,2023-05-14 23:59:09.120310
1190720,158,2023-05-14 18:17:33.415816
1190720,380,2023-05-15 03:41:01.145580
1190720,599,2023-05-15 00:51:13.247002
1190720,689,2023-05-15 03:41:31.098246
1190720,850,2023-05-08 05:30:50.193072
1190720,851,2023-07-13 22:39:41.834013
1190724,25,2023-06-25 04:31:03.586477
1190724,86,2023-05-08 05:29:46.145441
1190724,158,2023-06-25 04:22:06.990477
1190724,599,2023-06-25 04:30:10.222768
1190724,813,2023-06-25 04:26:38.098890
1190724,830,2023-06-25 04:32:04.901302
1190724,831,2023-06-25 04:29:31.413399
1190761,86,2023-05-29 17:37:33.208819
1190761,158,2023-05-08 08:22:04.662759
1190761,813,2023-05-28 05:49:44.401209
1190761,864,2023-05-28 05:53:52.411740
1190762,158,2023-05-08 08:15:57.252437
1190762,813,2023-05-08 08:24:23.435404
1190762,831,2023-05-08 08:28:42.315205
1190825,158,2023-05-08 10:52:52.358929
1190832,86,2023-05-08 11:34:52.985663
1190832,158,2023-05-08 11:06:18.094186
1190834,25,2023-05-09 00:01:33.578336
